Date;Open;High;Low;Close; Volume 
14/04/2016;256857;258.631;256.179;257.903; $10.530.783.063.945,00 
15/04/2016;257933;258.401;25.252;252.819; $19.130.404.684.654,00 
18/04/2016;250545;250.695;24.608;247.366; $25.587.225.981.301,00 
19/04/2016;248293;248.552;244.415;24.601; $13.380.875.419.596,00 
20/04/2016;245412;248.741;244.035;246.538; $1.147.693.515.429,00 
21/04/2016;24605;24.605;242.829;243.807; $12.721.332.791.007,00 
22/04/2016;241633;245.033;240.776;243.179; $14.218.634.994.965,00 
25/04/2016;241613;243.109;240.506;241.803; $11.581.400.125.846,00 
26/04/2016;23911;242.321;23.911;240.118; $17.159.459.762.304,00 
27/04/2016;220907;227.157;220.189;225.074; $47.296.124.406.914,00 
28/04/2016;224614;225.233;216.868;218.214; $34.376.341.340.821,00 
29/04/2016;21627;217.965;212.891;215.692; $29.133.682.036.155,00 
02/05/2016;21621;21.648;212.641;215.453; $20.582.080.441.393,00 
03/05/2016;216758;220.328;215.552;219.022; $24.327.909.276.615,00 
04/05/2016;219072;220.677;215.872;216.728; $16.663.596.773.437,00 
05/05/2016;217616;217.786;214.585;215.842; $14.960.407.379.187,00 
06/05/2016;21615;21.633;212.661;214.665; $18.485.116.603.265,00 
09/05/2016;215293;217.078;214.366;214.825; $13.378.554.060.486,00 
10/05/2016;216051;21.662;213.259;21.627; $14.088.805.992.952,00 
11/05/2016;0,92;21.662;214.067;214.187; $10.510.648.034.558,00 
12/05/2016;214665;214.795;207.138;209.132; $32.232.590.927.596,00 
13/05/2016;208364;212.233;208.364;20.954; $18.326.684.821.959,00 
16/05/2016;213907;218.533;212.193;217.347; $25.795.186.175.467,00 
17/05/2016;218892;219.251;215.313;21.643; $18.966.445.193.922,00 
18/05/2016;218005;220.447;217.367;218.922; $17.762.056.822.922,00 
19/05/2016;219112;219.112;21.662;218.085; $12.781.888.136.089,00 
20/05/2016;219112;220.936;218.843;220.467; $13.007.601.215.688,00 
23/05/2016;221943;225.004;221.495;223.239; $15.646.527.929.605,00 
24/05/2016;225084;227.107;224.196;226.649; $12.804.181.629.231,00 
25/05/2016;228443;230.896;227.147;230.577; $14.891.893.031.267,00 
26/05/2016;230756;233.219;228.363;232.461; $23.559.618.351.139,00 
27/05/2016;230218;23.26;229.759;232.322; $14.905.605.730.744,00 
31/05/2016;230577;232.441;228.773;231.184; $16.845.628.119.571,00 
01/06/2016;229231;230.457;227.655;227.955; $12.112.954.048.649,00 
02/06/2016;225961;226.509;223.708;22.625; $1.668.812.175.239,00 
03/06/2016;226399;227.516;225.622;226.699; $10.950.615.548.723,00 
06/06/2016;226868;235.871;225.841;228.353; $9.842.926.333.913,00 
07/06/2016;229779;231.214;229.101;229.261; $89.438.900.197.476,00 
08/06/2016;229231;230.497;228.463;229.051; $82.594.159.762.576,00 
09/06/2016;228045;231.484;227.955;230.696; $11.087.393.181.095,00 
10/06/2016;228115;229.998;227.995;228.822; $11.228.365.268.547,00 
13/06/2016;228473;22.948;224.794;225.352; $15.367.436.630.119,00 
14/06/2016;225303;227.995;223.976;225.642; $13.326.467.468.361,00 
15/06/2016;226469;227.835;224.634;224.894; $11.235.380.501.439,00 
16/06/2016;223279;22.631;222.402;225.841; $13.178.890.997.385,00 
17/06/2016;223678;223.758;220.637;220.707; $23.590.300.553.832,00 
20/06/2016;222242;223.558;220.019;220.189; $14.450.867.700.347,00 
21/06/2016;219809;22.305;219.191;222.033; $13.792.002.431.567,00 
22/06/2016;22282;224.316;220.757;221.245; $11.307.065.591.391,00 
23/06/2016;222103;22.291;220.527;222.471; $13.199.803.490.992,00 
24/06/2016;215084;219.141;214.506;21.622; $27.337.301.052.009,00 
27/06/2016;215293;215.393;211.834;21.31; $19.136.299.911.677,00 
28/06/2016;215064;216.828;213.329;21.667; $16.643.271.365.119,00 
29/06/2016;217546;218.892;216.758;218.563; $1.385.764.835.679,00 
30/06/2016;218653;221.724;218.324;221.335; $14.597.813.252.738,00 
01/07/2016;221075;223.319;220.707;221.983; $10.770.213.055.832,00 
05/07/2016;220847;220.867;218.693;220.049; $11.719.111.698.272,00 
06/07/2016;219012;221.465;218.484;221.165; $12.665.726.194.766,00 
07/07/2016;221554;223.398;221.385;222.103; $10.247.151.156.751,00 
08/07/2016;223378;224.316;222.352;223.828; 114691808.74 
11/07/2016;223976;22.608;223.956;224.526; $9.788.467.327.422,00 
12/07/2016;224964;0,959722222;224.844;225.542; $93.755.956.099.093,00 
13/07/2016;225522;22.613;224.196;224.266; $94.222.406.546.229,00 
14/07/2016;225472;229.161;225.303;228.673; $15.167.783.798.129,00 
15/07/2016;229001;229.899;228.045;228.673; $12.759.266.846.137,00 
18/07/2016;228493;231.812;228.283;231.115; $15.451.676.598.684,00 
19/07/2016;230497;231.514;229.988;231.214; $95.448.509.048.567,00 
20/07/2016;231514;23.258;230.886;231.414; $10.651.301.854.178,00 
21/07/2016;231115;233.857;0,982638889;230.198; $13.020.450.288.931,00 
22/07/2016;229799;229.899;227.615;228.413; $11.149.893.039.322,00 
25/07/2016;227467;228.822;224.386;225.352; $16.445.691.938.228,00 
26/07/2016;224146;226.828;223.209;223.798; $17.475.474.443.523,00 
27/07/2016;241374;241.593;237.874;238.323; $38.818.089.524.002,00 
28/07/2016;238074;241.823;238.044;241.563; $16.046.818.789.503,00 
29/07/2016;241224;242.061;240.028;241.274; $10.719.728.234.594,00 
01/08/2016;241733;24.575;241.733;245.511; $15.882.089.959.256,00 
02/08/2016;245511;245.551;240.806;241.882; $13.576.568.309.645,00 
03/08/2016;242689;245.033;24.259;244.913; $1.182.339.511.774,00 
04/08/2016;24575;246.738;245.062;246.438; $10.841.967.556.858,00 
05/08/2016;247416;250.545;247.196;250.147; $14.386.418.012.809,00 
08/08/2016;250247;252.261;249.429;252.261; $11.002.202.320.926,00 
09/08/2016;251941;253.586;251.443;253.288; $10.949.042.665.682,00 
10/08/2016;253058;253.487;250.825;251.423; $957.741.262.304,00 
11/08/2016;25262;253.556;251.045;251.243; $10.025.573.051.353,00 
12/08/2016;250865;25.244;250.865;251.822; $7.688.107.662.796,00 
15/08/2016;251722;254.942;251.593;254.802; $10.517.882.835.142,00 
16/08/2016;255152;256.577;254.214;254.604; $14.083.882.520.976,00 
17/08/2016;253946;254.584;252.191;254.194; $97.666.411.553.746,00 
18/08/2016;254264;255.082;253.786;253.906; $81.172.656.057.191,00 
19/08/2016;253188;255.292;252.241;254.554; $10.540.657.190.557,00 
22/08/2016;253417;253.836;251.045;25.259; $10.560.799.843.125,00 
23/08/2016;252789;254.454;252.639;253.387; $8.156.592.496.376,00 
24/08/2016;252719;253.138;250.625;251.463; $96.756.955.955.176,00 
25/08/2016;249967;251.124;248.362;250.347; $98.403.214.125.072,00 
26/08/2016;250027;251.293;247.495;248.881; $11.513.521.410.846,00 
29/08/2016;248213;250.067;247.465;248.662; $10.062.747.496.555,00 
30/08/2016;246268;247.954;245.551;246.718; $95.974.361.132.429,00 
31/08/2016;24593;248.093;24.588;246.996; $11.469.408.767.008,00 
01/09/2016;247096;248.622;24.583;248.462; 105386125.73 
02/09/2016;250665;251.423;248.662;250.745; $11.068.732.234.303,00 
06/09/2016;251164;252.091;250.247;250.665; $99.866.068.575.531,00 
07/09/2016;250995;253.158;24.92;252.241; $16.703.015.844.408,00 
08/09/2016;249629;249.669;244.963;245.611; $21.335.496.031.889,00 
09/09/2016;243537;24.608;240.048;240.048; $18.914.321.288.329,00 
12/09/2016;238932;24.608;238.652;245.451; $17.577.351.545.528,00 
13/09/2016;250247;253.238;249.599;251.293; $26.310.759.301.651,00 
14/09/2016;253088;263.068;252.819;260.186; $45.688.572.038.983,00 
15/09/2016;265061;269.338;264.144;26.895; $3.804.728.655.957,00 
16/09/2016;267982;270.296;265.481;267.514; $30.272.228.485.919,00 
19/09/2016;268142;270.425;263.616;264.363; $19.926.285.609.622,00 
20/09/2016;263118;265.669;261.902;264.343; $14.578.420.580.816,00 
21/09/2016;265041;265.361;261.742;264.284; $14.270.266.101.989,00 
22/09/2016;266228;267.554;265.381;266.756; $12.674.857.662.999,00 
23/09/2016;266357;267.185;259.668;26.235; $22.211.698.610.067,00 
26/09/2016;259887;263.945;259.668;262.718; $12.300.205.468.707,00 
27/09/2016;262988;263.446;261.512;263.217; $10.266.162.368.677,00 
28/09/2016;264643;266.816;264.015;265.261; $12.392.399.525.166,00 
29/09/2016;263387;264.912;260.256;261.144; $14.884.181.480.917,00 
30/09/2016;261782;263.885;260.256;263.118; $14.328.759.577.051,00 
03/10/2016;26235;263.118;261.362;261.931; $89.557.286.202.038,00 
04/10/2016;263147;266.129;26.216;262.988; $12.589.038.291.566,00 
05/10/2016;263965;264.563;26.229;263.118; $85.903.571.480.172,00 
06/10/2016;264663;266.198;263.317;265.141; $120.537.197.207,00 
07/10/2016;266129;266.657;264.184;265.541; $10.293.568.107.845,00 
10/10/2016;267753;271.761;267.015;270.126; $15.188.675.929.818,00 
11/10/2016;273994;276.278;270.475;270.724; $26.754.501.795.296,00 
12/10/2016;273197;274.592;271.761;273.167; $15.877.613.446.456,00 
13/10/2016;271861;273.367;269.308;272.299; $14.641.601.209.223,00 
14/10/2016;274393;275.011;272.669;273.825; $14.803.338.542.511,00 
17/10/2016;273167;274.293;271.841;273.645; $94.536.417.434.036,00 
18/10/2016;275031;275.111;273.396;273.446; $94.681.935.946.888,00 
19/10/2016;272967;274.124;264.912;272.649; $83.900.104.058.901,00 
20/10/2016;27204;273.247;270.794;272.499; $10.145.732.448.694,00 
21/10/2016;271911;27.215;270.674;271.412; $93.892.989.810.185,00 
24/10/2016;272599;274.064;272.349;273.865; $97.598.240.248.998,00 
25/10/2016;274523;27.549;273.127;27.521; $16.562.333.337.553,00 
26/10/2016;266129;269.268;263.765;26.09.00; $27.650.396.656.496,00 
27/10/2016;268501;269.658;265.629;266.487; $12.040.200.409.304,00 
28/10/2016;265081;268.202;264.065;264.713; $14.940.616.195.415,00 
31/10/2016;264543;265.929;263.486;264.264; $11.350.123.628.234,00 
01/11/2016;264065;264.843;257.255;259.528; $1.882.814.864.261,00 
02/11/2016;259329;261.532;25.893;259.758; $12.171.677.723.736,00 
03/11/2016;259668;260.774;256.308;256.956; $1.151.150.056.558,00 
04/11/2016;253926;257.903;252.958;254.624; $13.180.312.720.758,00 
07/11/2016;257505;258.551;256.079;258.303; $13.501.836.956.193,00 
08/11/2016;258053;261.392;256.657;259.857; $98.183.255.243.634,00 
09/11/2016;257056;260.456;252.819;259.429; $23.825.605.000.189,00 
10/11/2016;259937;259.937;247.634;252.191; $24.075.673.543.255,00 
11/11/2016;250595;254.684;249.269;253.716; $14.411.959.181.934,00 
14/11/2016;252021;252.241;243.467;247.366; $21.873.370.976.531,00 
15/11/2016;249329;251.941;248.402;250.565; $13.790.458.135.457,00 
16/11/2016;249629;257.853;249.399;257.305; $24.850.273.654.578,00 
17/11/2016;256937;258.153;254.604;257.205; $11.326.621.359.278,00 
18/11/2016;256707;258.631;256.557;257.455; $11.232.126.205.324,00 
21/11/2016;257605;26.203;257.355;261.412; $11.673.304.802.318,00 
22/11/2016;261931;262.988;260.625;261.592; $95.753.826.500.169,00 
23/11/2016;260536;260.904;258.103;260.256; $1.056.419.356.322,00 
25/11/2016;260037;261.742;259.598;261.562; $47.298.242.046.527,00 
28/11/2016;260705;263.118;260.615;261.044; $10.730.043.402.385,00 
29/11/2016;259199;26.213;257.475;260.774; $11.826.617.115.638,00 
30/11/2016;261124;26.249;257.953;258.571; $14.086.648.331.636,00 
01/12/2016;258203;259.568;255.062;256.159; $14.909.352.624.818,00 
02/12/2016;255391;257.535;254.654;257.076; $10.198.260.784.133,00 
05/12/2016;257335;257.405;253.288;255.252; $13.804.816.598.662,00 
06/12/2016;256179;258.173;255.451;257.205; $10.765.973.864.712,00 
07/12/2016;25561;260.156;255.371;259.788; $125.278.760.008,00 
08/12/2016;259369;263.018;258.771;26.232; $11.063.085.864.038,00 
09/12/2016;262748;268.332;262.748;266.617; $14.259.830.969.391,00 
12/12/2016;265081;26.09.00;263.167;265.111; $11.077.616.952.184,00 
13/12/2016;266357;271.223;266.168;269.468; $17.923.829.062.358,00 
14/12/2016;26909;271.881;26.895;269.468; $13.831.164.621.378,00 
15/12/2016;269926;273.167;269.568;270.973; $18.547.599.409.639,00 
16/12/2016;272529;272.599;270.575;271.352; $16.542.850.792.331,00 
19/12/2016;270924;274.592;270.824;272.947; $11.242.447.993.247,00 
20/12/2016;273167;274.842;273.047;273.645; $80.701.906.536.838,00 
21/12/2016;273297;274.642;273.247;273.895; $92.497.640.639.131,00 
22/12/2016;272249;272.629;270.555;27.21.00; $10.754.521.137.674,00 
23/12/2016;270425;272.649;270.425;272.649; $58.884.912.398.807,00 
27/12/2016;272649;27.559;272.569;274.343; $74.820.439.356.691,00 
28/12/2016;274902;276.118;271.881;273.197; $82.529.745.883.931,00 
29/12/2016;272469;274.024;272.349;273.167; $63.048.834.630.347,00 
30/12/2016;272967;274.193;270.056;270.973; $13.073.144.328.264,00 
03/01/2017;270924;272.199;268.422;271.761; $11.856.665.390.595,00 
04/01/2017;271053;272.629;270.824;271.462; $87.708.543.288.484,00 
05/01/2017;271223;273.426;270.954;272.867; $927.320.444.467,00 
06/01/2017;273247;276.476;272.529;275.858; $13.216.752.632.289,00 
09/01/2017;275948;279.457;275.918;278.381; $13.522.185.835.886,00 
10/01/2017;277862;279.338;276.796;27.868; $90.550.436.310.466,00 
11/01/2017;277783;280.575;277.474;280.175; $11.303.722.425.028,00 
12/01/2017;278142;279.139;276.576;279.039; $11.399.379.010.825,00 
13/01/2017;27868;279.877;277.962;27.851; $1.085.474.451.079,00 
17/01/2017;276896;281.302;276.596;280.753; $13.645.137.323.802,00 
18/01/2017;280753;28.19.00;280.075;280.733; $96.499.038.644.489,00 
19/01/2017;279378;280.973;279.308;280.255; $10.190.942.028.246,00 
20/01/2017;281771;281.771;280.155;280.753; $12.144.954.861.153,00 
23/01/2017;280753;282.668;280.235;280.973; $83.180.115.618.313,00 
24/01/2017;279707;281.003;279.607;280.673; $96.564.217.850.448,00 
25/01/2017;281701;285.669;281.401;28.516; $13.537.174.716.149,00 
26/01/2017;284632;286.466;284.502;28.529; $10.837.612.011.914,00 
27/01/2017;285768;286.267;284.502;28.532; $85.992.524.982.303,00 
30/01/2017;282927;284.532;282.299;284.532; $12.712.691.112.193,00 
31/01/2017;283446;284.004;282.199;283.934; $17.058.367.346.482,00 
01/02/2017;297184;305.309;297.124;301.211; $4.712.840.468.154,00 
02/02/2017;299416;302.707;298.948;300.753; $13.731.384.897.371,00 
03/02/2017;300214;302.228;299.896;301.949; $10.474.882.373.382,00 
06/02/2017;302079;305.329;30.156;30.489; $11.162.118.215.331,00 
07/02/2017;305428;308.987;305.229;307.702; $15.488.164.355.711,00 
08/02/2017;307332;309.317;307.004;308.858; $91.735.706.644.692,00 
09/02/2017;309317;311.241;30.802;311.201; $10.228.584.998.204,00 
10/02/2017;311301;312.397;310.303;310.473; $82.225.880.849.039,00 
13/02/2017;312716;314.411;311.968;313.244; $9.410.886.226.505,00 
14/02/2017;313644;317.431;313.145;317.253; $13.218.197.325.512,00 
15/02/2017;318459;320.203;316.335;318.429; $1.431.298.570.969,00 
16/02/2017;318827;319.306;316.833;318.059; $91.659.159.870.657,00 
17/02/2017;317451;319.157;317.451;318.937; $89.909.004.756.542,00 
21/02/2017;320104;32.137;319.505;32.124; $93.339.666.187.061,00 
22/02/2017;320602;322.227;319.824;322.198; $74.887.038.881.753,00 
23/02/2017;322815;323.015;320.283;320.752; $79.190.113.266.436,00 
24/02/2017;319336;32.115;317.901;32.115; $90.342.536.098.703,00 
27/02/2017;322247;322.915;320.223;321.758; $81.443.774.511.745,00 
28/02/2017;322128;322.915;32.124;321.898; $90.007.085.012.571,00 
01/03/2017;324012;329.326;323.314;328.508; $14.895.270.100.728,00 
02/03/2017;328966;329.644;326.015;326.494; $10.881.120.919.829,00 
03/03/2017;326065;328.588;325.637;328.488; $85.030.661.013.101,00 
06/03/2017;327461;328.468;325.637;327.411; $80.622.173.072.274,00 
07/03/2017;326733;328.906;326.095;32.785; $7.101.721.398.212,00 
08/03/2017;326464;328.508;326.165;326.594; $76.475.799.204.228,00 
09/03/2017;325965;326.095;322.058;325.836; $87.730.817.021.538,00 
10/03/2017;327212;327.431;325.737;326.933; $78.680.978.017.442,00 
13/03/2017;326993;327.631;326.165;327.092; $74.142.232.972.768,00 
14/03/2017;327332;328.169;326.195;326.564; $65.151.345.235.852,00 
15/03/2017;327591;330.741;326.634;330.073; $10.933.743.541.987,00 
16/03/2017;330661;331.359;329.584;330.592; $81.846.320.629.745,00 
17/03/2017;331319;331.319;328.708;328.936; $1.614.648.266.121,00 
20/03/2017;329934;332.475;329.515;332.407; $91.677.244.866.017,00 
21/03/2017;333971;335.536;328.368;328.608; $16.822.889.372.438,00 
22/03/2017;328608;332.705;328.438;332.307; $11.005.405.160.564,00 
23/03/2017;331937;332.645;330.422;33.112; $8.658.850.632.493,00 
24/03/2017;332475;333.045;329.804;330.492; $91.161.862.620.289,00 
27/03/2017;327531;331.838;325.697;33.102; $94.560.707.298.019,00 
28/03/2017;33109;338.468;330.442;337.899; $13.940.200.392.456,00 
29/03/2017;33.76;339.525;336.444;338.627; $11.938.527.026.798,00 
30/03/2017;338797;339.545;337.182;338.198; $79.588.641.165.279,00 
31/03/2017;33.77;338.996;336.045;33.755; $79.977.263.943.257,00 
03/04/2017;33767;338.627;336.144;33.765; $85.053.934.787.217,00 
04/04/2017;336584;340.481;336.384;340.183; $82.688.542.775.516,00 
05/04/2017;338867;341.787;337.929;338.428; $11.497.452.747.027,00 
06/04/2017;339046;339.595;337.062;33.755; $86.380.023.340.992,00 
07/04/2017;33773;338.767;336.614;336.782; $70.952.491.164.009,00 
10/04/2017;337401;338.069;335.776;336.384; $7.101.116.358.323,00 
11/04/2017;335876;336.812;329.096;332.775; $12.928.662.568.114,00 
12/04/2017;332705;334.041;331.339;333.203; $84.603.490.012.347,00 
13/04/2017;333473;334.589;331.439;331.439; $72.952.299.458.099,00 
17/04/2017;332426;333.403;33.099;333.273; $66.496.161.740.173,00 
18/04/2017;332277;333.802;331.589;331.788; $59.852.764.577.788,00 
19/04/2017;333403;333.702;330.053;330.562; $70.301.241.754.589,00 
20/04/2017;331838;335.826;331.689;334.719; $95.281.209.300.317,00 
21/04/2017;334719;335.268;333.323;33.434; $70.773.600.167.485,00 
24/04/2017;337182;338.248;336.414;33.75; $72.851.650.390.471,00 
25/04/2017;338149;340.511;338.049;339.624; $79.463.066.299.832,00 
26/04/2017;339465;339.793;336.882;33.76; $85.186.760.702.662,00 
27/04/2017;338168;338.727;336.713;33.787; $60.463.987.268.417,00 
28/04/2017;338567;339.066;336.614;33.753; $88.776.191.942.411,00 
01/05/2017;34094;345.935;340.631;34.444; $14.268.241.043.911,00 
02/05/2017;346723;347.949;345.058;346.643; $18.909.383.272.125,00 
03/05/2017;342087;346.593;338.996;345.606; $19.410.236.736.722,00 
04/05/2017;34428;345.805;342.585;34.431; $99.355.672.492.417,00 
05/05/2017;344878;350.082;344.878;350.032; $11.629.960.595.248,00 
08/05/2017;350182;361.149;350.182;359.534; $20.718.685.749.737,00 
09/05/2017;361577;36.389;36.055;361.876; $16.610.978.163.478,00 
10/05/2017;360989;361.747;35.739;360.102; $10.971.535.665.512,00 
11/05/2017;359703;363.481;359.354;363.212; $11.544.730.816.732,00 
12/05/2017;364967;369.114;364.887;368.317; $13.744.980.942.108,00 
15/05/2017;368117;369.623;365.844;36.736; $10.983.426.324.274,00 
16/05/2017;367938;368.237;365.016;366.841; $84.748.886.153.073,00 
17/05/2017;362445;364.678;353.223;354.509; $21.479.350.584.741,00 
18/05/2017;356891;361.827;356.612;359.932; $14.227.024.807.872,00 
19/05/2017;361926;363.292;360.102;361.139; $11.396.010.266.681,00 
22/05/2017;363331;364.698;36.077;363.312; $97.201.537.901.546,00 
23/05/2017;365466;365.466;361.747;362.943; $84.378.988.316.491,00 
24/05/2017;363023;363.711;360.201;361.827; $81.403.693.628.242,00 
25/05/2017;362773;364.169;361.059;363.093; $81.455.126.031.017,00 
26/05/2017;363331;36.389;361.747;362.475; $92.783.607.246.004,00 
30/05/2017;362025;364.369;361.807;362.623; $8.526.923.550.346,00 
31/05/2017;363262;363.711;359.534;360.401; $1.036.496.201.232,00 
01/06/2017;361407;361.807;359.154;361.427; $69.441.094.098.442,00 
02/06/2017;362425;366.812;36.073;366.812; $11.741.724.763.213,00 
05/06/2017;364139;364.408;362.125;363.193; $10.716.245.543.946,00 
06/06/2017;363113;367.628;362.903;364.408; $11.271.178.561.138,00 
07/06/2017;365764;368.037;364.458;366.612; $89.089.416.438.849,00 
08/06/2017;366312;36.701;364.289;365.684; $89.624.610.932.405,00 
09/06/2017;366164;366.164;344.539;351.488; $27.458.990.602.452,00 
12/06/2017;343872;344.708;336.214;343.094; $30.601.307.795.871,00 
13/06/2017;347221;347.879;342.466;345.935; $14.450.940.521.793,00 
14/06/2017;347999;347.999;339.365;342.466; $13.331.814.127.222,00 
15/06/2017;338149;34.09.00;335.536;340.481; $13.419.302.975.431,00 
16/06/2017;339245;34.094;335.506;335.676; $21.304.696.372.016,00 
19/06/2017;338946;346.274;338.946;345.307; $137.600.143.578,00 
20/06/2017;346563;346.563;341.967;342.136; $10.547.362.380.628,00 
21/06/2017;343352;344.658;341.189;34.418; $90.129.418.019.725,00 
22/06/2017;34395;346.204;342.386;343.622; $80.891.594.365.865,00 
23/06/2017;342406;347.221;342.366;345.157; $15.013.414.370.189,00 
26/06/2017;347241;349.863;342.994;34.406; $10.883.461.637.808,00 
27/06/2017;342136;344.878;338.847;339.125; $10.481.766.607.916,00 
28/06/2017;34092;344.758;33.777;34.408; $93.478.930.681.828,00 
29/06/2017;341409;342.406;335.696;338.996; $13.331.190.330.294,00 
30/06/2017;340821;342.007;339.245;339.823; $97.497.043.515.954,00 
03/07/2017;341807;342.794;33.763;338.567; $60.512.981.256.121,00 
05/07/2017;339026;341.608;336.742;339.983; $91.339.215.940.835,00 
06/07/2017;337431;338.567;336.015;336.742; $10.218.706.959.696,00 
07/07/2017;337162;341.508;337.162;340.213; $79.336.071.115.283,00 
10/07/2017;340033;34.436;338.268;342.266; $89.345.282.511.849,00 
11/07/2017;341469;34.414;340.681;343.372; $83.589.959.929.669,00 
12/07/2017;34418;344.908;341.688;343.872; $10.537.738.214.129,00 
13/07/2017;343293;350.332;343.154;348.647; $10.630.140.604.116,00 
14/07/2017;349115;352.355;347.609;351.648; $85.261.694.571.952,00 
17/07/2017;35109;356.084;350.531;352.904; $10.074.549.084.459,00 
18/07/2017;352046;354.219;35.076;35.412; $75.654.187.734.255,00 
19/07/2017;355037;35.727;353.791;356.343; $88.624.489.624.988,00 
20/07/2017;35744;358.018;354.349;354.718; $72.899.629.291.359,00 
21/07/2017;353891;354.937;351.248;354.539; $10.646.987.935.817,00 
24/07/2017;355297;359.673;353.691;358.866; $90.991.644.998.966,00 
25/07/2017;358168;363.023;358.168;360.371; $79.806.207.771.954,00 
26/07/2017;361847;363.193;361.139;362.125; $66.686.106.350.055,00 
27/07/2017;362823;363.312;347.529;355.237; $13.746.325.831.835,00 
28/07/2017;353661;354.449;352.016;352.774; $72.881.916.427.629,00 
31/07/2017;353691;354.698;349.484;35.089; $83.551.943.323.507,00 
01/08/2017;351787;354.429;350.162;35.404; $14.467.967.901.006,00 
02/08/2017;375883;376.911;368.456;370.749; $29.556.121.147.524,00 
03/08/2017;370529;370.919;365.764;36.706; $11.284.225.837.102,00 
04/08/2017;368257;371.327;36.734;369.035; $86.973.172.069.814,00 
07/08/2017;370559;375.026;369.673;374.747; $92.519.086.855.757,00 
08/08/2017;374238;381.846;37.347;377.629; $15.314.118.693.551,00 
09/08/2017;375834;38.053;375.485;380.031; $11.046.758.814.484,00 
10/08/2017;378745;378.984;366.282;367.918; $16.742.504.928.285,00 
11/08/2017;370919;375.684;369.703;373.052; $11.076.443.483.739,00 
14/08/2017;377389;379.482;376.033;378.615; $9.319.377.855.173,00 
15/08/2017;38056;384.168;379.303;382.752; $12.403.340.094.765,00 
16/08/2017;38357;384.955;379.333;381.248; $11.661.759.694.354,00 
17/08/2017;38026;380.679;37.389;37.395; $11.608.096.006.378,00 
18/08/2017;37395;377.757;371.188;373.092; $11.566.687.385.307,00 
21/08/2017;373092;37.402;36.741;372.374; $11.120.229.735.037,00 
22/08/2017;374846;378.984;374.338;378.445; $91.056.393.896.383,00 
23/08/2017;376791;38.013;376.332;378.944; $81.810.324.166.713,00 
24/08/2017;380031;380.758;375.634;377.259; $83.602.914.323.184,00 
25/08/2017;378117;38.033;377.259;378.645; $10.751.592.431.658,00 
28/08/2017;379303;383.719;378.815;382.434; $1.084.886.111.976,00 
29/08/2017;379233;386.481;378.984;385.953; $12.436.115.161.729,00 
30/08/2017;387976;388.196;385.205;38.698; $11.492.689.462.171,00 
31/08/2017;387618;389.662;387.279;388.446; $1.129.136.223.846,00 
01/09/2017;39033;390.678;387.588;388.544; $69.976.914.495.331,00 
05/09/2017;387877;389.024;38.033;383.899; $12.456.181.080.955,00 
06/09/2017;385455;386.152;38.026;38.35.00; $91.240.152.695.596,00 
07/09/2017;383919;384.298;379.861;381.995; $92.485.255.978.138,00 
08/09/2017;381028;381.726;375.584;375.814; $12.000.221.435.704,00 
11/09/2017;1,58;383.819;378.715;382.513; $13.305.367.805.584,00 
12/09/2017;385205;388.346;376.083;381.028; $30.230.247.624.701,00 
13/09/2017;378675;378.894;374.069;378.117; $18.941.769.757.436,00 
14/09/2017;376591;377.529;374.498;374.966; $99.799.751.910.629,00 
15/09/2017;375435;381.296;374.278;378.695; $20.622.462.239.959,00 
18/09/2017;379263;38.02.00;374.278;375.913; $11.887.961.058.798,00 
19/09/2017;377787;378.415;375.355;376.013; $86.942.362.379.439,00 
20/09/2017;37405;374.926;364.369;369.703; $22.036.737.163.062,00 
21/09/2017;369084;369.084;361.847;363.312; $15.776.322.727.606,00 
22/09/2017;360072;36.067;356.672;359.802; $19.665.902.901.814,00 
25/09/2017;355297;359.653;353.322;356.642; $1.873.102.680.106,00 
26/09/2017;359534;364.558;359.304;362.803; $15.462.362.995.361,00 
27/09/2017;364289;366.482;363.651;365.316; $10.724.450.294.086,00 
28/09/2017;364478;365.446;361.727;363.093; $92.810.378.656.216,00 
29/09/2017;362973;365.066;360.032;365.046; $11.088.229.022.838,00 
02/10/2017;365386;365.864;361.777;364.309; $78.872.083.156.422,00 
03/10/2017;364767;36.736;364.528;365.884; $68.471.936.951.133,00 
04/10/2017;36387;364.408;361.139;363.501; $84.922.845.151.694,00 
05/10/2017;365186;368.217;364.867;368.087; $89.775.206.885.441,00 
06/10/2017;36708;368.317;366.114;367.858; $73.396.785.111.647,00 
09/10/2017;369114;371.208;368.317;369.184; $68.575.851.950.258,00 
10/10/2017;369673;374.278;36.738;369.333; $65.873.890.451.436,00 
11/10/2017;369503;371.796;368.955;370.799; $71.268.342.648.959,00 
12/10/2017;370311;372.773;368.915;369.543; $69.155.558.803.162,00 
13/10/2017;371208;372.554;37.046;371.826; $69.124.710.996.879,00 
16/10/2017;37405;378.984;37.347;378.695; $10.172.603.461.793,00 
17/10/2017;378445;381.048;377.159;38.013; $80.094.917.721.163,00 
18/10/2017;380001;380.679;378.007;378.396; $68.629.112.913.574,00 
19/10/2017;371257;372.055;36.721;369.523; $17.894.300.467.716,00 
20/10/2017;370949;37.369;369.473;370.061; $10.094.699.761.429,00 
23/10/2017;371597;37.357;368.337;369.911; $92.708.273.159.678,00 
24/10/2017;370161;372.892;369.961;372.095; $74.463.120.772.843,00 
25/10/2017;371656;373.222;367.788;37.046; $8.940.428.794.374,00 
